AdjustmentName,CustomerID,CustomerType,AccountType,Approach,RiskCategory,SubDivision,IsDefaulted,CountryCode,Drawn,Undrawn,PD
,CUST981372,SME,Credit Card,STD,Low,HSBC_CORP,0,US,140116,574757,0.74
,CUST804231,SME,Current,FOU,Medium,HSBC_IR,0,GB,800879,644297,0.55
,CUST665428,SME,Savings,ADV,High,HSBC_CORP,1,DE,387191,374657,0.66
,CUST192654,SME,Savings,ADV,Medium,HSBC_AP,0,DE,115735,803811,0.5
,CUST563201,Retail,Revolver,FOU,Low,HSBC_UK,0,GB,74527,569697,0.2
,CUST712035,Corporate,Mortgage,FOU,Medium,HSBC_US,1,DE,251114,465414,0.98
,CUST712035,SME,Investment,ADV,Medium,HSBC_AP,0,US,315519,166859,0.38
,CUST665428,SME,Credit Card,STD,Medium,HSBC_AP,1,GB,822234,826252,0.91
,CUST981372,Corporate,Credit Card,FOU,High,HSBC_AP,0,US,114632,946916,0.7
,CUST359147,Corporate,Insurance,ADV,High,HSBC_IR,1,DE,992408,730632,0.18
,CUST665428,Retail,Revolver,FOU,Medium,HSBC_IR,0,DE,771292,74817,0.83
,CUST563201,SME,Savings,FOU,Low,HSBC_US,0,DE,627651,400985,0.05
,CUST238947,SME,Loan,FOU,Medium,HSBC_CORP,0,GB,650543,514769,0.44
,CUST450896,Retail,Loan,STD,Medium,HSBC_IR,1,GB,275135,630443,0.86
,CUST103289,SME,Other,FOU,High,HSBC_US,0,US,68738,398629,0.08
,CUST450896,SME,Insurance,FOU,Medium,HSBC_CORP,1,DE,397604,392737,0.39
,CUST804231,Retail,Current,FOU,Medium,HSBC_US,1,DE,824018,451800,0.39
,CUST712035,SME,Mortgage,STD,Medium,HSBC_AP,1,GB,797995,247476,0.38
,CUST192654,Corporate,Insurance,ADV,Low,HSBC_CORP,0,DE,300964,591566,0.25
,CUST665428,Retail,Other,STD,Medium,HSBC_US,1,DE,450464,660802,0.65
,CUST450896,Retail,Mortgage,STD,Medium,HSBC_CORP,0,US,243248,949530,0.64
,CUST712035,Retail,Revolver,ADV,High,HSBC_DEBTS,1,DE,902097,793654,0.12
,CUST103289,Retail,Insurance,ADV,High,HSBC_DEBTS,1,US,761379,905563,0.48
,CUST192654,Corporate,Loan,FOU,Low,HSBC_CORP,0,US,785806,946966,0.86
,CUST359147,Corporate,Current,STD,High,HSBC_AP,1,DE,636391,606509,0.01
,CUST103289,Retail,Current,STD,Low,HSBC_DEBTS,1,DE,465644,238950,0.99
,CUST712035,SME,Savings,FOU,High,HSBC_CORP,1,GB,305103,222767,0.36
,CUST804231,Corporate,Revolver,STD,Low,HSBC_IR,0,US,645254,791370,0.26
,CUST450896,Corporate,Insurance,ADV,High,HSBC_AP,0,GB,85642,901222,0.09
,CUST450896,Corporate,Mortgage,ADV,Low,HSBC_CORP,0,GB,766288,597359,0.8
,CUST712035,SME,Loan,ADV,Medium,HSBC_DEBTS,1,US,177426,917006,0.11
,CUST563201,Retail,Revolver,ADV,Medium,HSBC_AP,0,GB,642526,969516,0.41
,CUST981372,Corporate,Other,ADV,Low,HSBC_DEBTS,1,GB,7550,972772,0.78
,CUST563201,Retail,Loan,STD,High,HSBC_AP,1,DE,507981,778876,0.59
,CUST359147,Corporate,Insurance,FOU,Low,HSBC_UK,0,GB,968118,99113,0.45
,CUST665428,SME,Savings,ADV,Medium,HSBC_US,1,DE,276808,277292,0.23
,CUST192654,Retail,Loan,ADV,Low,HSBC_US,0,US,758134,288871,0.5
,CUST103289,Corporate,Insurance,FOU,Medium,HSBC_AP,1,US,593565,43669,0.89
,CUST804231,SME,Current,FOU,Medium,HSBC_CORP,1,GB,680644,635323,0.96
,CUST981372,SME,Mortgage,FOU,High,HSBC_DEBTS,0,DE,872389,277212,0.14
,CUST450896,SME,Insurance,STD,High,HSBC_US,1,GB,789935,962025,0.93
,CUST103289,Corporate,Insurance,FOU,Medium,HSBC_US,1,GB,14677,520008,0.15
,CUST359147,Corporate,Loan,STD,Low,HSBC_CORP,0,GB,409799,651049,0.64
,CUST192654,Corporate,Other,FOU,Medium,HSBC_US,1,GB,14276,728924,0.79
,CUST450896,Retail,Current,FOU,Medium,HSBC_IR,1,US,350386,307099,0.79
,CUST981372,SME,Investment,FOU,Low,HSBC_CORP,0,GB,580188,893316,0.64
,CUST804231,Corporate,Insurance,STD,Low,HSBC_DEBTS,1,GB,751540,429532,0.1
,CUST103289,Retail,Credit Card,STD,High,HSBC_DEBTS,1,US,34628,251616,0.55
,CUST981372,Corporate,Investment,ADV,Medium,HSBC_DEBTS,0,GB,676112,985679,0.85
,CUST981372,Corporate,Loan,FOU,Medium,HSBC_UK,1,DE,706691,604028,0.19
,CUST450896,Retail,Credit Card,STD,High,HSBC_UK,0,US,214582,115643,0.79
,CUST563201,Retail,Savings,FOU,Low,HSBC_AP,1,US,242347,304680,0.59
,CUST238947,SME,Investment,STD,Medium,HSBC_AP,1,DE,723804,135200,0.86
,CUST238947,Corporate,Credit Card,FOU,High,HSBC_UK,1,DE,404492,474169,0.94
,CUST712035,Corporate,Investment,FOU,Low,HSBC_US,0,DE,210773,209242,0.63
,CUST450896,Retail,Revolver,ADV,Medium,HSBC_AP,0,DE,770399,326414,0.02
,CUST804231,SME,Credit Card,ADV,Low,HSBC_CORP,0,DE,82655,653270,0.45
,CUST981372,SME,Loan,STD,Low,HSBC_DEBTS,1,DE,247199,581563,0.62
,CUST665428,SME,Investment,ADV,Medium,HSBC_IR,0,DE,86547,867675,0.35
,CUST665428,Retail,Current,ADV,Low,HSBC_AP,1,GB,279408,615391,0.07
,CUST981372,Corporate,Other,FOU,High,HSBC_CORP,0,DE,118761,414452,0.59
,CUST359147,Corporate,Mortgage,FOU,Medium,HSBC_CORP,1,DE,177990,913023,0.09
,CUST981372,Corporate,Current,FOU,Medium,HSBC_DEBTS,1,GB,638552,304017,0.38
,CUST665428,Corporate,Savings,ADV,Medium,HSBC_DEBTS,1,DE,998754,798304,0.12
,CUST450896,Corporate,Current,ADV,High,HSBC_CORP,1,DE,148490,536140,0.15
,CUST981372,SME,Loan,FOU,Low,HSBC_DEBTS,1,GB,939150,310689,0.27
,CUST804231,SME,Mortgage,STD,Low,HSBC_DEBTS,0,GB,521735,181890,0.21
,CUST103289,Retail,Revolver,ADV,Medium,HSBC_UK,1,US,807755,589342,0.09
,CUST192654,Corporate,Credit Card,ADV,High,HSBC_AP,0,GB,309104,215478,0.37
,CUST103289,Corporate,Other,FOU,Medium,HSBC_DEBTS,0,GB,324485,614436,0.66
,CUST192654,SME,Credit Card,ADV,Medium,HSBC_IR,1,US,352566,689054,0.81
,CUST665428,SME,Current,ADV,Medium,HSBC_DEBTS,1,US,304483,576004,0.13
,CUST712035,SME,Current,ADV,High,HSBC_IR,1,DE,423814,976292,0.24
,CUST712035,SME,Mortgage,FOU,Medium,HSBC_DEBTS,0,DE,521009,365546,0.25
,CUST563201,Retail,Savings,STD,High,HSBC_DEBTS,1,DE,411692,214859,0.41
,CUST563201,Retail,Insurance,STD,Medium,HSBC_IR,0,US,678308,96334,0.99
,CUST103289,SME,Investment,STD,Low,HSBC_IR,1,US,732397,478252,0.91
,CUST712035,SME,Loan,FOU,Low,HSBC_IR,0,GB,892017,151055,0.35
,CUST712035,SME,Savings,ADV,Low,HSBC_DEBTS,1,DE,370617,2133,0.87
,CUST712035,Corporate,Savings,FOU,Low,HSBC_CORP,0,US,2168,437632,0.18
,CUST712035,SME,Insurance,FOU,Medium,HSBC_DEBTS,0,US,134409,235956,0.22
,CUST563201,Corporate,Loan,FOU,Medium,HSBC_DEBTS,1,US,263732,595850,0.07
,CUST103289,Corporate,Current,ADV,Low,HSBC_UK,0,US,776332,526130,0.36
,CUST103289,Retail,Loan,STD,Low,HSBC_CORP,1,DE,297571,748795,0.6
,CUST103289,SME,Other,STD,Medium,HSBC_UK,1,GB,88697,878564,0.02
,CUST450896,SME,Credit Card,FOU,High,HSBC_DEBTS,1,DE,254462,279178,0.97
,CUST563201,Retail,Current,ADV,High,HSBC_DEBTS,1,GB,954526,30287,0.55
,CUST981372,Corporate,Credit Card,ADV,Low,HSBC_CORP,1,DE,26217,96309,0.89
,CUST665428,SME,Savings,ADV,Medium,HSBC_CORP,0,DE,576101,428317,0.98
,CUST981372,SME,Investment,FOU,Medium,HSBC_CORP,0,DE,728755,32559,0.63
,CUST450896,Retail,Mortgage,FOU,High,HSBC_US,0,DE,185523,606763,0.86
,CUST103289,Retail,Investment,STD,High,HSBC_CORP,1,US,968726,454710,0.93
,CUST563201,Corporate,Savings,FOU,Low,HSBC_CORP,0,US,477329,559550,0.49
,CUST238947,SME,Insurance,ADV,High,HSBC_IR,1,DE,39622,211757,0.51
,CUST359147,Corporate,Other,FOU,Medium,HSBC_IR,0,GB,743323,568071,0.97
,CUST563201,Corporate,Current,ADV,Medium,HSBC_US,1,GB,704100,79632,0.12
,CUST804231,Retail,Mortgage,ADV,Low,HSBC_DEBTS,1,GB,51339,195022,0.16
,CUST192654,Corporate,Savings,STD,Low,HSBC_US,0,US,58017,814177,0.86
,CUST359147,Retail,Savings,ADV,Medium,HSBC_DEBTS,1,US,880683,644249,0.75
,CUST712035,Retail,Insurance,ADV,Medium,HSBC_UK,0,DE,273024,156985,0.0
,CUST665428,SME,Loan,FOU,Medium,HSBC_AP,0,GB,803347,202564,0.18
,CUST238947,Retail,Current,FOU,Medium,HSBC_CORP,1,US,602418,122870,0.88
,CUST103289,Retail,Loan,FOU,Low,HSBC_UK,1,US,68073,329773,0.49
,CUST712035,SME,Insurance,STD,Low,HSBC_CORP,0,US,585407,720015,0.04
,CUST359147,Retail,Revolver,ADV,High,HSBC_AP,0,GB,400375,733002,0.2
,CUST238947,Retail,Mortgage,FOU,High,HSBC_AP,1,GB,125909,53834,0.88
,CUST804231,Corporate,Current,FOU,Low,HSBC_UK,1,GB,801620,801109,0.48
,CUST804231,Corporate,Savings,ADV,Medium,HSBC_DEBTS,0,US,385579,311180,0.12
,CUST450896,Retail,Other,ADV,Low,HSBC_IR,1,DE,854919,997594,0.91
,CUST103289,SME,Savings,FOU,High,HSBC_UK,0,US,545784,588225,0.48
,CUST359147,Retail,Revolver,FOU,Low,HSBC_IR,0,DE,185458,275105,0.85
,CUST712035,Retail,Insurance,FOU,Medium,HSBC_US,0,US,593575,814526,0.43
,CUST712035,Retail,Loan,STD,Low,HSBC_UK,0,GB,662904,791695,0.62
,CUST450896,Corporate,Loan,ADV,Low,HSBC_CORP,0,DE,616153,710652,0.87
,CUST712035,SME,Credit Card,STD,High,HSBC_AP,1,US,893717,534532,0.68
,CUST238947,Corporate,Revolver,STD,High,HSBC_CORP,0,US,867123,212016,0.56
,CUST804231,Corporate,Investment,STD,Low,HSBC_IR,1,US,344223,2276,0.3
,CUST563201,SME,Loan,ADV,Low,HSBC_DEBTS,0,DE,334446,830117,0.53
,CUST712035,Retail,Revolver,STD,Low,HSBC_UK,1,GB,860808,354049,0.73
,CUST192654,Corporate,Revolver,FOU,High,HSBC_AP,1,US,280694,498152,0.65
,CUST712035,Corporate,Other,FOU,High,HSBC_IR,0,GB,392816,417584,0.08
,CUST563201,SME,Current,STD,High,HSBC_AP,0,DE,484417,488961,0.37
,CUST192654,SME,Current,STD,Medium,HSBC_AP,0,US,672729,910111,0.74
,CUST981372,Corporate,Mortgage,ADV,Medium,HSBC_AP,1,US,866336,482166,0.6
,CUST359147,SME,Current,FOU,High,HSBC_IR,1,US,695606,102863,0.26
,CUST563201,Retail,Other,STD,High,HSBC_IR,0,GB,100265,947713,0.08
,CUST665428,Corporate,Investment,ADV,Low,HSBC_UK,0,GB,630115,889116,0.84
,CUST450896,SME,Mortgage,FOU,High,HSBC_CORP,1,GB,527896,256444,0.9
,CUST712035,Corporate,Insurance,STD,Medium,HSBC_DEBTS,0,US,850730,159480,0.04
,CUST359147,Retail,Mortgage,FOU,Medium,HSBC_IR,0,US,509832,725248,0.3
,CUST804231,SME,Savings,ADV,Low,HSBC_AP,1,GB,88837,276586,0.57
,CUST103289,Retail,Credit Card,ADV,Medium,HSBC_IR,1,US,505230,543969,0.64
,CUST804231,Retail,Savings,STD,Medium,HSBC_DEBTS,1,US,343970,200944,0.31
,CUST712035,SME,Investment,ADV,Medium,HSBC_IR,1,GB,89795,967230,0.23
,CUST712035,Corporate,Other,ADV,Medium,HSBC_CORP,1,GB,436187,204045,0.38
,CUST359147,SME,Credit Card,ADV,Low,HSBC_US,1,US,87568,142322,0.1
,CUST192654,SME,Insurance,FOU,Low,HSBC_DEBTS,1,GB,416985,96143,0.26
,CUST238947,Retail,Loan,ADV,Low,HSBC_AP,1,GB,157546,707151,0.1
,CUST238947,SME,Current,ADV,Medium,HSBC_UK,0,GB,82161,135521,0.25
,CUST450896,Corporate,Current,ADV,High,HSBC_AP,1,GB,538296,562874,0.14
,CUST804231,Corporate,Current,FOU,High,HSBC_DEBTS,1,DE,642822,576293,0.64
,CUST981372,Retail,Current,STD,Low,HSBC_IR,0,DE,242721,189825,0.29
,CUST359147,Retail,Savings,ADV,Medium,HSBC_CORP,0,US,133176,98287,0.28
,CUST665428,Corporate,Credit Card,STD,High,HSBC_DEBTS,0,GB,918872,413755,0.57
,CUST103289,Corporate,Savings,ADV,Medium,HSBC_DEBTS,1,DE,527663,781514,0.34
,CUST665428,SME,Other,STD,Medium,HSBC_DEBTS,0,US,78653,652516,0.91
,CUST192654,SME,Investment,ADV,High,HSBC_AP,1,US,936998,552943,0.6
,CUST192654,SME,Insurance,FOU,Low,HSBC_AP,1,GB,348507,500805,0.88
,CUST103289,Corporate,Credit Card,STD,Low,HSBC_DEBTS,0,US,262053,164727,0.75
,CUST103289,Corporate,Current,STD,Low,HSBC_UK,0,DE,332436,861919,0.47
,CUST981372,Corporate,Current,STD,Medium,HSBC_AP,1,US,29075,408548,0.87
,CUST192654,Retail,Current,ADV,High,HSBC_US,1,DE,194333,367130,0.77
,CUST450896,Retail,Investment,ADV,Medium,HSBC_US,0,GB,704995,420519,0.28
,CUST804231,SME,Credit Card,ADV,Medium,HSBC_AP,0,US,383576,920946,0.63
,CUST192654,SME,Loan,STD,Low,HSBC_IR,1,DE,365472,982586,0.54
,CUST238947,Corporate,Current,ADV,High,HSBC_DEBTS,1,DE,889872,136829,0.5
,CUST450896,Corporate,Other,ADV,Medium,HSBC_IR,1,GB,566269,325292,0.86
,CUST192654,SME,Insurance,ADV,Low,HSBC_CORP,0,GB,105690,897617,0.65
,CUST450896,Retail,Current,STD,Low,HSBC_DEBTS,0,DE,747808,985258,0.11
,CUST712035,Corporate,Loan,ADV,High,HSBC_US,0,DE,755280,732842,0.1
,CUST359147,Corporate,Investment,STD,Medium,HSBC_DEBTS,0,US,882961,169766,0.16
,CUST359147,SME,Loan,FOU,Low,HSBC_DEBTS,0,DE,315705,281514,0.18
,CUST981372,Retail,Insurance,ADV,High,HSBC_UK,1,US,593045,874783,0.24
,CUST981372,SME,Loan,STD,Low,HSBC_CORP,0,GB,565729,664813,0.21
,CUST712035,Corporate,Credit Card,FOU,Low,HSBC_US,0,GB,848071,557365,0.16
,CUST238947,SME,Investment,ADV,Medium,HSBC_CORP,0,GB,972618,57236,0.1
,CUST359147,SME,Savings,FOU,Medium,HSBC_UK,0,US,98585,169600,0.34
,CUST981372,Corporate,Loan,ADV,Medium,HSBC_DEBTS,1,DE,768707,90372,0.46
,CUST192654,Retail,Current,ADV,Medium,HSBC_DEBTS,0,US,35465,151117,0.28
,CUST563201,Corporate,Credit Card,FOU,Medium,HSBC_UK,1,US,293764,439469,0.28
,CUST712035,Retail,Mortgage,ADV,Medium,HSBC_AP,1,GB,911349,678813,0.2
,CUST450896,SME,Investment,FOU,Medium,HSBC_US,0,DE,698879,425496,0.0
,CUST563201,Retail,Current,ADV,Low,HSBC_IR,0,GB,553413,410139,0.26
,CUST450896,Corporate,Insurance,FOU,High,HSBC_US,0,DE,335821,466406,0.97
,CUST665428,Corporate,Investment,FOU,Medium,HSBC_US,1,DE,321202,394947,0.35
,CUST192654,SME,Credit Card,ADV,High,HSBC_US,0,GB,357750,48552,0.71
,CUST238947,SME,Loan,ADV,High,HSBC_US,0,US,971504,229936,0.51
,CUST804231,Retail,Investment,FOU,High,HSBC_US,1,DE,855167,434423,0.03
,CUST981372,SME,Mortgage,FOU,Medium,HSBC_UK,1,GB,515282,134524,0.98
,CUST103289,SME,Investment,STD,Medium,HSBC_AP,0,US,238312,899200,0.57
,CUST103289,SME,Mortgage,STD,Medium,HSBC_AP,1,US,585053,853271,0.47
,CUST450896,Corporate,Current,FOU,Low,HSBC_UK,1,US,688815,914181,0.26
,CUST359147,Corporate,Investment,FOU,Low,HSBC_DEBTS,1,DE,347329,866044,0.29
,CUST665428,Corporate,Insurance,STD,Medium,HSBC_IR,1,US,440560,87266,0.89
,CUST665428,SME,Savings,STD,Medium,HSBC_UK,0,GB,962941,886109,0.73
,CUST103289,SME,Current,STD,High,HSBC_UK,1,GB,960124,121663,0.65
,CUST712035,Retail,Other,FOU,Low,HSBC_IR,0,US,196330,49815,0.62
,CUST712035,Retail,Other,ADV,Medium,HSBC_UK,1,US,123257,759874,0.45
,CUST981372,Retail,Savings,STD,Low,HSBC_US,1,GB,659581,711156,0.74
,CUST359147,Retail,Mortgage,STD,Medium,HSBC_US,0,DE,899487,679297,0.98
,CUST103289,Retail,Current,ADV,High,HSBC_US,1,US,736586,448692,0.96
,CUST238947,Corporate,Other,ADV,Medium,HSBC_US,0,US,562983,974829,0.9
,CUST450896,Retail,Mortgage,ADV,Low,HSBC_US,1,GB,340978,456076,0.23
,CUST103289,Corporate,Insurance,ADV,High,HSBC_AP,0,DE,624021,368215,0.51
,CUST192654,Corporate,Insurance,STD,Medium,HSBC_CORP,0,DE,48290,321443,0.33
,CUST192654,Corporate,Credit Card,FOU,Medium,HSBC_CORP,0,US,971670,625278,0.58
,CUST804231,SME,Credit Card,FOU,Low,HSBC_AP,0,US,599870,272439,0.31
,CUST712035,Corporate,Loan,ADV,Low,HSBC_IR,1,GB,128824,282524,0.45
,CUST103289,Corporate,Loan,ADV,High,HSBC_IR,0,US,444812,97785,0.39
,CUST192654,Corporate,Revolver,STD,High,HSBC_DEBTS,0,GB,214855,716618,0.83
,CUST563201,Corporate,Investment,ADV,Low,HSBC_IR,0,DE,412547,454831,0.89
,CUST103289,Corporate,Investment,ADV,Low,HSBC_UK,0,US,938242,742652,0.4
,CUST804231,SME,Credit Card,STD,Low,HSBC_AP,0,DE,597649,408077,0.21
,CUST192654,Corporate,Savings,ADV,Medium,HSBC_IR,1,DE,951685,664520,0.12
,CUST450896,SME,Insurance,FOU,Low,HSBC_IR,1,US,868633,987514,0.53
,CUST804231,Corporate,Mortgage,STD,High,HSBC_UK,0,DE,761125,373254,0.15
,CUST981372,SME,Revolver,FOU,Low,HSBC_CORP,1,GB,796962,74729,0.84
,CUST804231,Retail,Mortgage,ADV,High,HSBC_AP,0,GB,55755,164263,0.65
,CUST563201,Retail,Revolver,STD,Medium,HSBC_DEBTS,0,DE,167106,145426,0.73
,CUST359147,Retail,Current,FOU,Low,HSBC_IR,1,GB,51590,104014,0.94
,CUST712035,SME,Insurance,FOU,Low,HSBC_AP,1,GB,231910,139784,0.32
,CUST238947,Retail,Loan,FOU,Low,HSBC_US,1,DE,915133,3571,0.6
,CUST192654,Corporate,Insurance,STD,Medium,HSBC_AP,1,US,430647,708067,0.63
,CUST981372,Corporate,Other,STD,High,HSBC_US,0,DE,488095,183717,0.32
,CUST712035,SME,Insurance,ADV,Low,HSBC_IR,1,DE,880381,130135,0.08
,CUST665428,SME,Loan,ADV,High,HSBC_CORP,1,DE,658864,598825,0.26
,CUST665428,SME,Insurance,ADV,High,HSBC_US,1,GB,457312,409167,0.79
,CUST563201,Corporate,Investment,ADV,Low,HSBC_CORP,0,DE,246285,139279,0.12
,CUST804231,SME,Insurance,STD,Medium,HSBC_UK,0,DE,934976,484388,0.15
,CUST563201,Corporate,Revolver,ADV,Low,HSBC_US,0,US,182852,837318,0.8
,CUST981372,Corporate,Insurance,FOU,Low,HSBC_US,0,US,637194,912906,0.79
,CUST563201,Retail,Insurance,STD,Low,HSBC_DEBTS,1,US,784841,952441,0.44
,CUST981372,Retail,Investment,ADV,High,HSBC_CORP,1,US,469303,434285,0.53
,CUST192654,Retail,Loan,ADV,Medium,HSBC_AP,1,DE,591594,734430,0.07
,CUST450896,SME,Savings,ADV,High,HSBC_AP,1,US,137296,246969,0.14
,CUST712035,SME,Savings,ADV,Medium,HSBC_IR,1,US,426933,65588,0.66
,CUST359147,SME,Credit Card,ADV,High,HSBC_US,0,DE,78027,35280,0.24
,CUST804231,Corporate,Current,ADV,Medium,HSBC_AP,0,US,150376,650303,0.49
,CUST563201,Corporate,Insurance,FOU,Medium,HSBC_DEBTS,0,DE,116168,929601,0.16
,CUST981372,Retail,Mortgage,FOU,Low,HSBC_UK,0,DE,531555,675310,0.56
,CUST103289,Retail,Other,ADV,High,HSBC_CORP,0,DE,985517,133380,0.49
,CUST981372,Retail,Other,FOU,Low,HSBC_AP,1,GB,459352,102270,0.98
,CUST804231,Corporate,Investment,STD,High,HSBC_IR,1,DE,39245,815784,0.24
,CUST192654,Corporate,Savings,ADV,Medium,HSBC_UK,0,DE,183721,412902,0.89
,CUST712035,SME,Current,ADV,Medium,HSBC_UK,1,US,400205,133299,0.26
,CUST359147,Corporate,Insurance,STD,High,HSBC_AP,1,DE,92492,858195,0.23
,CUST238947,Corporate,Savings,ADV,High,HSBC_CORP,0,DE,84666,649837,0.93
,CUST563201,Corporate,Credit Card,FOU,High,HSBC_IR,1,US,50825,547435,0.34
,CUST804231,SME,Loan,STD,High,HSBC_AP,0,US,744210,105805,0.11
,CUST192654,SME,Insurance,ADV,High,HSBC_AP,0,DE,653288,281173,0.77
,CUST103289,SME,Loan,ADV,High,HSBC_CORP,1,DE,382019,536310,0.18
,CUST712035,Corporate,Revolver,ADV,High,HSBC_AP,0,GB,483060,799562,0.8
,CUST450896,Corporate,Mortgage,FOU,High,HSBC_IR,0,US,834244,962461,0.4
,CUST804231,Retail,Credit Card,STD,Medium,HSBC_AP,1,DE,38256,303162,0.35
,CUST563201,Retail,Current,FOU,Low,HSBC_UK,1,GB,529952,122230,0.29
,CUST563201,SME,Investment,FOU,Medium,HSBC_IR,0,DE,858153,641645,0.2
,CUST804231,Corporate,Insurance,FOU,High,HSBC_AP,1,DE,521625,273723,0.73
,CUST359147,Retail,Insurance,STD,High,HSBC_AP,1,US,624345,546527,0.96
,CUST450896,Retail,Current,STD,Low,HSBC_CORP,0,US,608586,985571,0.05
,CUST981372,Corporate,Mortgage,FOU,Medium,HSBC_US,1,DE,322107,372390,0.15
,CUST712035,Retail,Investment,STD,Medium,HSBC_DEBTS,1,GB,878235,704566,0.57
,CUST238947,Corporate,Current,ADV,Medium,HSBC_CORP,1,GB,754548,101790,0.53
,CUST804231,Retail,Revolver,STD,High,HSBC_CORP,0,US,228221,744684,0.21
,CUST981372,Retail,Credit Card,STD,Low,HSBC_CORP,0,DE,115853,718268,0.04
,CUST103289,SME,Loan,FOU,Medium,HSBC_UK,1,DE,278712,446938,0.75
,CUST804231,Corporate,Revolver,STD,Medium,HSBC_IR,1,US,86402,413792,0.89
,CUST359147,Retail,Current,ADV,Medium,HSBC_AP,1,DE,209027,719558,0.29
,CUST981372,Corporate,Revolver,STD,Medium,HSBC_IR,0,DE,505610,55766,0.14
,CUST665428,Corporate,Credit Card,STD,Medium,HSBC_IR,1,DE,950600,141991,0.58
,CUST804231,SME,Loan,ADV,High,HSBC_IR,0,GB,936437,541909,0.46
,CUST981372,SME,Credit Card,FOU,High,HSBC_UK,1,DE,339930,899234,0.64
,CUST359147,Corporate,Mortgage,ADV,High,HSBC_AP,1,US,897500,708808,0.28
,CUST450896,Corporate,Credit Card,STD,Medium,HSBC_IR,1,GB,59682,962872,0.7
,CUST450896,SME,Insurance,STD,Low,HSBC_IR,0,DE,421171,731217,0.4
,CUST192654,Corporate,Mortgage,STD,Low,HSBC_IR,1,DE,46250,375679,0.42
,CUST359147,Corporate,Credit Card,FOU,Low,HSBC_IR,1,GB,265188,673717,0.76
,CUST804231,Retail,Other,STD,Low,HSBC_IR,1,DE,546068,469226,0.0
,CUST192654,Corporate,Mortgage,ADV,High,HSBC_IR,0,DE,464393,508819,0.64
,CUST238947,SME,Other,ADV,Medium,HSBC_IR,1,GB,817796,641350,0.78
,CUST712035,Retail,Current,ADV,High,HSBC_CORP,1,DE,363944,252193,0.9
,CUST563201,Corporate,Insurance,STD,High,HSBC_AP,0,DE,670332,403191,0.05
,CUST103289,Corporate,Credit Card,STD,Medium,HSBC_CORP,0,GB,15878,475715,0.34
,CUST712035,Corporate,Credit Card,FOU,Low,HSBC_CORP,1,GB,996776,935764,0.12
,CUST359147,Corporate,Investment,FOU,Low,HSBC_AP,1,DE,45484,244203,0.95
,CUST563201,Retail,Current,STD,Low,HSBC_DEBTS,1,GB,475969,581442,0.13
,CUST103289,Corporate,Mortgage,ADV,Medium,HSBC_AP,1,GB,530293,249788,0.74
,CUST192654,Corporate,Savings,FOU,Medium,HSBC_UK,0,DE,537218,85682,0.7
,CUST804231,Corporate,Loan,FOU,Low,HSBC_US,1,US,81753,118014,0.5
,CUST804231,Retail,Insurance,STD,High,HSBC_CORP,0,US,271203,81263,0.21
,CUST665428,Retail,Other,FOU,High,HSBC_AP,1,DE,315327,118834,0.71
,CUST450896,Corporate,Investment,ADV,Medium,HSBC_CORP,0,US,49648,667865,0.0
,CUST103289,Corporate,Savings,ADV,Medium,HSBC_UK,1,GB,893700,470177,0.08
,CUST238947,Retail,Loan,FOU,Medium,HSBC_DEBTS,1,DE,652908,805311,0.82
,CUST804231,Corporate,Insurance,STD,Medium,HSBC_IR,0,US,535885,92476,0.49
,CUST981372,Corporate,Revolver,FOU,Low,HSBC_CORP,0,DE,431988,490120,0.87
,CUST981372,Retail,Credit Card,ADV,High,HSBC_AP,0,DE,562047,513171,0.13
,CUST712035,Retail,Savings,ADV,High,HSBC_AP,0,DE,622029,863223,0.2
,CUST804231,Retail,Other,ADV,Low,HSBC_AP,0,US,154248,533278,0.03
,CUST712035,Retail,Insurance,ADV,Medium,HSBC_US,0,GB,713156,329078,0.33
,CUST103289,Corporate,Insurance,STD,High,HSBC_IR,1,US,223951,672332,0.25
,CUST103289,SME,Insurance,FOU,Low,HSBC_DEBTS,1,GB,919923,862916,0.27
,CUST981372,SME,Credit Card,FOU,High,HSBC_DEBTS,1,US,478587,876616,0.96
,CUST359147,Corporate,Mortgage,ADV,Low,HSBC_UK,0,GB,313295,821526,0.77
,CUST192654,SME,Mortgage,STD,Low,HSBC_CORP,0,GB,435411,677826,0.72
,CUST359147,Retail,Investment,STD,High,HSBC_CORP,0,US,474550,415188,0.53
,CUST563201,Retail,Investment,ADV,Medium,HSBC_CORP,0,DE,548302,320030,0.24
,CUST804231,SME,Mortgage,FOU,Medium,HSBC_CORP,1,GB,275959,226322,0.83
,CUST563201,Corporate,Loan,FOU,High,HSBC_IR,0,US,236919,538304,0.37
,CUST450896,Retail,Loan,STD,High,HSBC_US,0,GB,655716,853972,0.62
,CUST563201,Corporate,Current,FOU,High,HSBC_DEBTS,0,DE,973478,870143,0.58
,CUST712035,SME,Loan,STD,Medium,HSBC_DEBTS,1,US,848217,611121,0.42
,CUST563201,SME,Credit Card,ADV,Low,HSBC_IR,1,US,704656,860629,0.29
,CUST238947,SME,Revolver,ADV,Low,HSBC_CORP,0,US,372069,489593,0.36
,CUST563201,SME,Loan,STD,Medium,HSBC_AP,1,US,740037,258861,0.11
,CUST712035,Retail,Other,FOU,High,HSBC_UK,0,GB,659232,413607,0.42
